season_id,match_id,batter,bowler,non_striker,team_batting,team_bowling,over_number,ball_number,batter_runs,extras,total_runs,batsman_type,bowler_type,player_out,fielders_involved,is_wicket,is_wide_ball,is_no_ball,is_leg_bye,is_bye,is_penalty,wide_ball_runs,no_ball_runs,leg_bye_runs,bye_runs,penalty_runs,wicket_kind,is_super_over,innings
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,0,1,1,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,1,0,0,0,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,2,0,1,1,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,3,0,0,0,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,4,0,0,0,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,5,0,0,0,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,0,6,0,1,1,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,1,4,0,4,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,2,4,0,4,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,3,6,0,6,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,4,4,0,4,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,1,5,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,2,0,0,0,0,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,2,1,0,0,0,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,2,2,0,1,1,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,2,3,4,0,4,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,2,4,1,0,1,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,2,5,0,0,0,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,3,0,0,5,5,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,3,1,6,0,6,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,3,2,0,1,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,3,3,4,0,4,Left hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,3,4,0,0,0,Left hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,3,5,1,0,1,Left hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,3,6,6,0,6,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,4,0,4,0,4,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,4,1,1,0,1,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,4,2,4,0,4,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,4,3,0,0,0,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,P Kumar,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,4,4,1,0,1,Right hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,P Kumar,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,4,5,0,0,0,Left hand Bat,Right arm Medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,5,0,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,SC Ganguly,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,5,1,0,0,0,Left hand Bat,Left arm Fast medium,SC Ganguly,"[""JH Kallis""]",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,caught,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,5,2,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,5,3,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,5,4,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,5,5,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,6,0,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,6,1,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,6,2,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,6,3,2,0,2,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,6,4,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,6,5,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,7,0,0,0,0,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,7,1,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,7,2,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,7,3,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,Z Khan,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,7,4,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,Z Khan,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,7,5,1,0,1,Right hand Bat,Left arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,8,0,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,8,1,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,8,2,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,8,3,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,8,4,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,8,5,2,0,2,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,9,0,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,9,1,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,9,2,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,0,0,0,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,6,0,6,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,10,0,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,4,0,4,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,6,0,6,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,0,4,4,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,4,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,11,0,0,0,0,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,6,0,6,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,2,0,2,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,RT Ponting,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,0,0,0,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,RT Ponting,JH Kallis,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,12,0,0,0,0,Right hand Bat,Right arm Fast medium,RT Ponting,"[""P Kumar""]",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,caught,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,4,0,4,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,2,0,2,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,0,1,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,4,0,4,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,JH Kallis,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,13,0,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,0,0,0,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,13,2,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,13,3,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,SB Joshi,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,13,4,1,0,1,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,SB Joshi,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,13,5,2,0,2,Right hand Bat,Slow Left arm Orthodox,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,CL White,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,14,0,4,0,4,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,CL White,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,14,1,1,0,1,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,CL White,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,14,2,6,0,6,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,CL White,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,14,3,4,0,4,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,CL White,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,14,4,0,2,2,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,CL White,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,14,5,1,0,1,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,CL White,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,14,6,6,0,6,Right hand Bat,Legbreak Googly,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,15,0,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,DJ Hussey,AA Noffke,BB McCullum,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,15,2,2,0,2,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,15,3,0,0,0,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
2008,335982,BB McCullum,AA Noffke,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,15,4,1,0,1,Right hand Bat,Right arm Fast medium,NULL,NULL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,NULL,FALSE,1
